  -3.9648438e-01   9.8437500e-02   2.1000000e+01   6.2373047e-01   2.0000000e+00   3.2000000e+01
  -3.7500000e-01   5.0000000e-02   2.2000000e+01   6.0625000e-01   6.0000000e+00  -1.0000000e+00
  -3.7500000e-01   5.0000000e-02   2.3000000e+01   6.0625000e-01   6.0000000e+00  -2.0000000e+00
  -1.3320313e-01  -2.9687500e-02   2.4000000e+01   1.0005259e+03   6.0000000e+00   1.0000000e+00
  -3.3066406e-01   6.6406250e-02   2.5000000e+01   5.9926758e-01   1.0000000e+00   3.2000000e+01
  -1.5468750e-01   1.8750000e-02   2.6000000e+01   5.4335938e-01   7.0000000e+00  -1.0000000e+00
  -1.5468750e-01   1.8750000e-02   2.7000000e+01   5.4335938e-01   7.0000000e+00  -2.0000000e+00
  -1.1035156e-01   3.5156250e-02   2.8000000e+01   5.3637695e-01   7.0000000e+00   1.0000000e+00
   2.1972656e-02   2.7734375e-02   2.9000000e+01   5.0144043e-01   1.0000000e+00   2.0000000e+00
   1.9794922e-01  -1.9921875e-02   3.0000000e+01   4.4553223e-01   8.0000000e+00   1.0000000e+00
   4.6225586e-01  -6.3085937e-02   3.1000000e+01   3.6866455e-01   2.0000000e+00   2.0000000e+00
  -1.5468750e-01   1.8750000e-02   3.2000000e+01   5.4335938e-01   9.0000000e+00  -1.0000000e+00
  -1.5468750e-01   1.8750000e-02   3.3000000e+01   5.4335938e-01   9.0000000e+00  -2.0000000e+00
   1.7536381e-01  -3.4127190e-01   3.4000000e+01   3.7084107e-01   9.0000000e+00   5.0000000e-01
   6.1564701e-01  -4.3209221e-01   3.5000000e+01   2.3806519e-01   9.0000000e+00   1.0000000e+00
   9.1248419e-01  -6.6200550e-01   3.6000000e+01   1.0637758e-01   1.0000000e+00   2.0000000e+00
   1.1993762e+00  -3.8381954e-01   3.7000000e+01             Inf   1.0000000e+01   1.0000000e+00
   4.3136692e-01  -3.5190881e-01   3.8000000e+01   3.0418107e-01   2.0000000e+00   3.2000000e+01
   4.6225586e-01  -6.3085937e-02   3.9000000e+01   3.6866455e-01   1.1000000e+01  -1.0000000e+00
   4.6225586e-01  -6.3085937e-02   4.0000000e+01   3.6866455e-01   1.1000000e+01  -2.0000000e+00
   8.8159525e-01  -9.5082837e-01   4.1000000e+01   4.1894094e-02   1.1000000e+01   1.0000000e+00
   1.0912650e+00  -1.3946996e+00   4.2000000e+01             Inf   1.0000000e+00   2.0000000e+00
   9.1248419e-01  -6.6200550e-01   4.3000000e+01   1.0637758e-01   1.2000000e+01  -1.0000000e+00
   9.1248419e-01  -6.6200550e-01   4.4000000e+01   1.0637758e-01   1.2000000e+01  -2.0000000e+00
   1.3627125e+00  -1.2609251e+00   4.5000000e+01             Inf   1.2000000e+01   1.0000000e+00
   6.6420332e-01  -5.7916287e-01   4.6000000e+01   1.8915845e-01   1.0000000e+00   3.2000000e+01
   1.1298761e+00  -1.0336710e+00   4.7000000e+01             Inf   1.3000000e+01   1.0000000e+00
   7.8062152e-01  -6.9278990e-01   4.8000000e+01   1.3164714e-01   2.0000000e+00   3.2000000e+01
   8.8159525e-01  -9.5082837e-01   4.9000000e+01   4.1894094e-02   1.4000000e+01  -1.0000000e+00
   8.8159525e-01  -9.5082837e-01   5.0000000e+01   4.1894094e-02   1.4000000e+01  -2.0000000e+00
   9.1248419e-01  -6.6200550e-01   5.1000000e+01   1.0637758e-01   1.4000000e+01  -1.0000000e+00
   9.1248419e-01  -6.6200550e-01   5.2000000e+01   1.0637758e-01   1.4000000e+01  -2.0000000e+00
   1.0134579e+00  -9.2004397e-01   5.3000000e+01             Inf   1.4000000e+01   1.0000000e+00
   8.3883062e-01  -7.4960342e-01   5.4000000e+01   1.0289149e-01   1.0000000e+00   3.2000000e+01
   8.0794168e-01  -1.0384263e+00   5.5000000e+01             Inf   1.5000000e+01   1.0000000e+00
   8.8634857e-01  -7.5611070e-01   5.6000000e+01   8.9385184e-02   1.0000000e+00   3.2000000e+01
   8.8159525e-01  -9.5082837e-01   5.7000000e+01   4.1894094e-02   1.6000000e+01  -1.0000000e+00
   8.8159525e-01  -9.5082837e-01   5.8000000e+01   4.1894094e-02   1.6000000e+01  -2.0000000e+00
   9.2911320e-01  -9.5733565e-01   5.9000000e+01   2.8387789e-02   1.6000000e+01   1.0000000e+00
   9.7425448e-01  -1.0612018e+00   6.0000000e+01             Inf   1.0000000e+00   2.0000000e+00
   9.2435988e-01  -1.1520533e+00   6.1000000e+01             Inf   1.7000000e+01   1.0000000e+00
   8.9585140e-01  -8.5509635e-01   6.2000000e+01   6.2263063e-02   2.0000000e+00   3.2000000e+01
   8.8159525e-01  -9.5082837e-01   6.3000000e+01   4.1894094e-02   1.8000000e+01  -1.0000000e+00
   8.8159525e-01  -9.5082837e-01   6.4000000e+01   4.1894094e-02   1.8000000e+01  -2.0000000e+00
   9.1485705e-01  -1.0530677e+00   6.5000000e+01             Inf   1.8000000e+01   1.0000000e+00
   9.0060281e-01  -9.0458918e-01   6.6000000e+01   4.8702002e-02   1.0000000e+00   3.2000000e+01
   9.2911320e-01  -9.5733565e-01   6.7000000e+01   2.8387789e-02   1.9000000e+01  -1.0000000e+00
   9.2911320e-01  -9.5733565e-01   6.8000000e+01   2.8387789e-02   1.9000000e+01  -2.0000000e+00
   9.1010564e-01  -1.0035748e+00   6.9000000e+01             Inf   1.9000000e+01   1.0000000e+00
   9.0297852e-01  -9.2933560e-01   7.0000000e+01   4.1921472e-02   2.0000000e+00   3.2000000e+01
   8.8159525e-01  -9.5082837e-01   7.1000000e+01   4.1894094e-02   2.0000000e+01  -1.0000000e+00
   8.8159525e-01  -9.5082837e-01   7.2000000e+01   4.1894094e-02   2.0000000e+01  -2.0000000e+00
   9.0772993e-01  -9.7882842e-01   7.3000000e+01   2.8360411e-02   2.0000000e+01   1.0000000e+00
   9.1010564e-01  -1.0035748e+00   7.4000000e+01             Inf   1.0000000e+00   2.0000000e+00
   9.2911320e-01  -9.5733565e-01   7.5000000e+01   2.8387789e-02   2.1000000e+01  -1.0000000e+00
   9.2911320e-01  -9.5733565e-01   7.6000000e+01   2.8387789e-02   2.1000000e+01  -2.0000000e+00
   9.5524788e-01  -9.8533570e-01   7.7000000e+01   1.4854106e-02   2.1000000e+01   1.0000000e+00
   9.9207419e-01  -1.0025894e+00   7.8000000e+01             Inf   1.0000000e+00   2.0000000e+00
   9.3386461e-01  -1.0068285e+00   7.9000000e+01             Inf   2.2000000e+01   1.0000000e+00
   9.3030105e-01  -9.6970886e-01   8.0000000e+01   2.4997524e-02   2.0000000e+00   3.2000000e+01
   9.0772993e-01  -9.7882842e-01   8.1000000e+01   2.8360411e-02   2.3000000e+01  -1.0000000e+00
   9.0772993e-01  -9.7882842e-01   8.2000000e+01   2.8360411e-02   2.3000000e+01  -2.0000000e+00
   9.7781899e-01  -9.7621613e-01   8.3000000e+01   1.1491218e-02   2.3000000e+01   1.0000000e+00
   1.0128635e+00  -9.7490999e-01   8.4000000e+01             Inf   1.0000000e+00   2.0000000e+00
   9.5524788e-01  -9.8533570e-01   8.5000000e+01   1.4854106e-02   2.4000000e+01  -1.0000000e+00
   9.5524788e-01  -9.8533570e-01   8.6000000e+01   1.4854106e-02   2.4000000e+01  -2.0000000e+00
   1.0027658e+00  -9.9184298e-01   8.7000000e+01             Inf   2.4000000e+01   1.0000000e+00
   9.4841724e-01  -9.7524239e-01   8.8000000e+01   1.9085093e-02   1.0000000e+00   3.2000000e+01
   9.8464963e-01  -9.8630945e-01   8.9000000e+01   7.2602312e-03   2.5000000e+01   1.0000000e+00
   1.0027658e+00  -9.9184298e-01   9.0000000e+01             Inf   2.0000000e+00   2.0000000e+00
   9.7781899e-01  -9.7621613e-01   9.1000000e+01   1.1491218e-02   2.6000000e+01  -1.0000000e+00
   9.7781899e-01  -9.7621613e-01   9.2000000e+01   1.1491218e-02   2.6000000e+01  -2.0000000e+00
   9.5524788e-01  -9.8533570e-01   9.3000000e+01   1.4854106e-02   2.6000000e+01  -1.0000000e+00
   9.5524788e-01  -9.8533570e-01   9.4000000e+01   1.4854106e-02   2.6000000e+01  -2.0000000e+00
   1.0072207e+00  -9.7718988e-01   9.5000000e+01             Inf   2.6000000e+01   1.0000000e+00
   9.6824109e-01  -9.8329925e-01   9.6000000e+01   1.2114915e-02   1.0000000e+00   3.2000000e+01
   9.9422753e-01  -9.7922634e-01   9.7000000e+01   6.6365343e-03   2.7000000e+01   1.0000000e+00
   1.0072207e+00  -9.7718988e-01   9.8000000e+01             Inf   2.0000000e+00   2.0000000e+00
   9.8464963e-01  -9.8630945e-01   9.9000000e+01   7.2602312e-03   2.8000000e+01  -1.0000000e+00
   9.8464963e-01  -9.8630945e-01   1.0000000e+02   7.2602312e-03   2.8000000e+01  -2.0000000e+00
   9.7781899e-01  -9.7621613e-01   1.0100000e+02   1.1491218e-02   2.8000000e+01  -1.0000000e+00
   9.7781899e-01  -9.7621613e-01   1.0200000e+02   1.1491218e-02   2.8000000e+01  -2.0000000e+00
   1.0010582e+00  -9.8931965e-01   1.0300000e+02             Inf   2.8000000e+01   1.0000000e+00
   9.8362879e-01  -9.7949201e-01   1.0400000e+02   9.2198005e-03   1.0000000e+00   3.2000000e+01
   9.9524837e-01  -9.8604377e-01   1.0500000e+02   4.6769650e-03   2.9000000e+01   1.0000000e+00
   1.0010582e+00  -9.8931965e-01   1.0600000e+02             Inf   2.0000000e+00   2.0000000e+00
   9.9422753e-01  -9.7922634e-01   1.0700000e+02   6.6365343e-03   3.0000000e+01  -1.0000000e+00
   9.9422753e-01  -9.7922634e-01   1.0800000e+02   6.6365343e-03   3.0000000e+01  -2.0000000e+00
   9.8464963e-01  -9.8630945e-01   1.0900000e+02   7.2602312e-03   3.0000000e+01  -1.0000000e+00
   9.8464963e-01  -9.8630945e-01   1.1000000e+02   7.2602312e-03   3.0000000e+01  -2.0000000e+00
   1.0048263e+00  -9.7896066e-01   1.1100000e+02             Inf   3.0000000e+01   1.0000000e+00
   9.8969379e-01  -9.8447225e-01   1.1200000e+02   6.4584904e-03   1.0000000e+00   3.2000000e+01
   9.9071463e-01  -9.9128969e-01   1.1300000e+02   4.4989212e-03   3.1000000e+01   1.0000000e+00
   9.8895818e-01  -9.9732136e-01   1.1400000e+02   3.4301146e-03   1.0000000e+00   2.0000000e+00
   9.9524837e-01  -9.8604377e-01   1.1500000e+02   4.6769650e-03   3.2000000e+01  -1.0000000e+00
   9.9524837e-01  -9.8604377e-01   1.1600000e+02   4.6769650e-03   3.2000000e+01  -2.0000000e+00
   9.9451276e-01  -9.9889288e-01   1.1700000e+02   1.6485892e-03   3.2000000e+01   1.0000000e+00
   9.9692225e-01  -1.0061032e+00   1.1800000e+02             Inf   1.0000000e+00   2.0000000e+00
   9.8822257e-01  -1.0101705e+00   1.1900000e+02             Inf   3.3000000e+01   1.0000000e+00
   9.9349192e-01  -9.9207545e-01   1.2000000e+02   3.6081584e-03   2.0000000e+00   3.2000000e+01
   9.8895818e-01  -9.9732136e-01   1.2100000e+02   3.4301146e-03   3.4000000e+01  -1.0000000e+00
   9.8895818e-01  -9.9732136e-01   1.2200000e+02   3.4301146e-03   3.4000000e+01  -2.0000000e+00
   9.8997902e-01  -1.0041388e+00   1.2300000e+02             Inf   3.4000000e+01   1.0000000e+00
   9.9261369e-01  -9.9509128e-01   1.2400000e+02   3.0737552e-03   1.0000000e+00   3.2000000e+01
   9.9451276e-01  -9.9889288e-01   1.2500000e+02   1.6485892e-03   3.5000000e+01  -1.0000000e+00
   9.9451276e-01  -9.9889288e-01   1.2600000e+02   1.6485892e-03   3.5000000e+01  -2.0000000e+00
   9.9816828e-01  -9.9666281e-01   1.2700000e+02   1.2922297e-03   3.5000000e+01   1.0000000e+00
   1.0027733e+00  -9.9633353e-01   1.2800000e+02             Inf   1.0000000e+00   2.0000000e+00
   1.0000673e+00  -1.0004644e+00   1.2900000e+02             Inf   3.6000000e+01   1.0000000e+00
   9.9447711e-01  -9.9643456e-01   1.3000000e+02   2.2720823e-03   2.0000000e+00   3.2000000e+01
   9.9451276e-01  -9.9889288e-01   1.3100000e+02   1.6485892e-03   3.7000000e+01  -1.0000000e+00
   9.9451276e-01  -9.9889288e-01   1.3200000e+02   1.6485892e-03   3.7000000e+01  -2.0000000e+00
   9.9820393e-01  -9.9912112e-01   1.3300000e+02   6.6873657e-04   3.7000000e+01   1.0000000e+00
   1.0000673e+00  -1.0004644e+00   1.3400000e+02             Inf   1.0000000e+00   2.0000000e+00
   9.9816828e-01  -9.9666281e-01   1.3500000e+02   1.2922297e-03   3.8000000e+01  -1.0000000e+00
   9.9816828e-01  -9.9666281e-01   1.3600000e+02   1.2922297e-03   3.8000000e+01  -2.0000000e+00
   1.0018594e+00  -9.9689105e-01   1.3700000e+02             Inf   3.8000000e+01   1.0000000e+00
   9.9634943e-01  -9.9839242e-01   1.3800000e+02   1.3145361e-03   1.0000000e+00   3.2000000e+01
   1.0000228e+00  -9.9739151e-01   1.3900000e+02             Inf   3.9000000e+01   1.0000000e+00
   9.9726777e-01  -9.9814219e-01   1.4000000e+02   1.1475096e-03   2.0000000e+00   3.2000000e+01
   9.9820393e-01  -9.9912112e-01   1.4100000e+02   6.6873657e-04   4.0000000e+01  -1.0000000e+00
   9.9820393e-01  -9.9912112e-01   1.4200000e+02   6.6873657e-04   4.0000000e+01  -2.0000000e+00
   9.9816828e-01  -9.9666281e-01   1.4300000e+02   1.2922297e-03   4.0000000e+01  -1.0000000e+00
   9.9816828e-01  -9.9666281e-01   1.4400000e+02   1.2922297e-03   4.0000000e+01  -2.0000000e+00
   9.9730342e-01  -1.0006005e+00   1.4500000e+02             Inf   4.0000000e+01   1.0000000e+00
   9.9795206e-01  -9.9764723e-01   1.4600000e+02   1.1001764e-03   1.0000000e+00   3.2000000e+01
   9.9888823e-01  -9.9862616e-01   1.4700000e+02   6.2140333e-04   4.1000000e+01   1.0000000e+00
   9.9969845e-01  -9.9886815e-01   1.4800000e+02   3.5835018e-04   1.0000000e+00   2.0000000e+00
   9.9820393e-01  -9.9912112e-01   1.4900000e+02   6.6873657e-04   4.2000000e+01  -1.0000000e+00
   9.9820393e-01  -9.9912112e-01   1.5000000e+02   6.6873657e-04   4.2000000e+01  -2.0000000e+00
   9.9995032e-01  -1.0003420e+00   1.5100000e+02             Inf   4.2000000e+01   1.0000000e+00
   9.9845163e-01  -9.9832093e-01   1.5200000e+02   8.0685989e-04   1.0000000e+00   3.2000000e+01
   9.9945076e-01  -9.9966834e-01   1.5300000e+02   2.2022686e-04   4.3000000e+01   1.0000000e+00
   9.9995032e-01  -1.0003420e+00   1.5400000e+02             Inf   2.0000000e+00   2.0000000e+00
   9.9969845e-01  -9.9886815e-01   1.5500000e+02   3.5835018e-04   4.4000000e+01  -1.0000000e+00
   9.9969845e-01  -9.9886815e-01   1.5600000e+02   3.5835018e-04   4.4000000e+01  -2.0000000e+00
   9.9820393e-01  -9.9912112e-01   1.5700000e+02   6.6873657e-04   4.4000000e+01  -1.0000000e+00
   9.9820393e-01  -9.9912112e-01   1.5800000e+02   6.6873657e-04   4.4000000e+01  -2.0000000e+00
   1.0009453e+00  -9.9941536e-01   1.5900000e+02             Inf   4.4000000e+01   1.0000000e+00
   9.9888927e-01  -9.9919468e-01   1.6000000e+02   4.7901255e-04   1.0000000e+00   3.2000000e+01
   1.0002599e+00  -9.9934180e-01   1.6100000e+02             Inf   4.5000000e+01   1.0000000e+00
   9.9923194e-01  -9.9923146e-01   1.6200000e+02   3.8415053e-04   2.0000000e+00   3.2000000e+01
   9.9945076e-01  -9.9966834e-01   1.6300000e+02   2.2022686e-04   4.6000000e+01  -1.0000000e+00
   9.9945076e-01  -9.9966834e-01   1.6400000e+02   2.2022686e-04   4.6000000e+01  -2.0000000e+00
   9.9969845e-01  -9.9886815e-01   1.6500000e+02   3.5835018e-04   4.6000000e+01  -1.0000000e+00
   9.9969845e-01  -9.9886815e-01   1.6600000e+02   3.5835018e-04   4.6000000e+01  -2.0000000e+00
   9.9991727e-01  -9.9930502e-01   1.6700000e+02   1.9442651e-04   4.6000000e+01   1.0000000e+00
   1.0002599e+00  -9.9934180e-01   1.6800000e+02             Inf   1.0000000e+00   2.0000000e+00
   9.9966958e-01  -1.0001052e+00   1.6900000e+02             Inf   4.7000000e+01   1.0000000e+00
   9.9969123e-01  -9.9917741e-01   1.7000000e+02   2.8283843e-04   2.0000000e+00   3.2000000e+01
   9.9945076e-01  -9.9966834e-01   1.7100000e+02   2.2022686e-04   4.8000000e+01  -1.0000000e+00
   9.9945076e-01  -9.9966834e-01   1.7200000e+02   2.2022686e-04   4.8000000e+01  -2.0000000e+00
   9.9967680e-01  -9.9979594e-01   1.7300000e+02   1.3181493e-04   4.8000000e+01   1.0000000e+00
   9.9966958e-01  -1.0001052e+00   1.7400000e+02             Inf   1.0000000e+00   2.0000000e+00
   9.9991727e-01  -9.9930502e-01   1.7500000e+02   1.9442651e-04   4.9000000e+01  -1.0000000e+00
   9.9991727e-01  -9.9930502e-01   1.7600000e+02   1.9442651e-04   4.9000000e+01  -2.0000000e+00
   1.0001433e+00  -9.9943263e-01   1.7700000e+02             Inf   4.9000000e+01   1.0000000e+00
   9.9962390e-01  -9.9960941e-01   1.7800000e+02   1.9167379e-04   1.0000000e+00   3.2000000e+01
   9.9938342e-01  -1.0001003e+00   1.7900000e+02             Inf   5.0000000e+01   1.0000000e+00
   9.9978381e-01  -9.9950385e-01   1.8000000e+02   1.7808543e-04   1.0000000e+00   3.2000000e+01
   9.9967680e-01  -9.9979594e-01   1.8100000e+02   1.3181493e-04   5.1000000e+01  -1.0000000e+00
   9.9967680e-01  -9.9979594e-01   1.8200000e+02   1.3181493e-04   5.1000000e+01  -2.0000000e+00
   9.9983671e-01  -9.9969038e-01   1.8300000e+02   1.1822658e-04   5.1000000e+01   1.0000000e+00
   9.9994312e-01  -9.9973087e-01   1.8400000e+02   8.1502974e-05   1.0000000e+00   2.0000000e+00
   9.9983610e-01  -1.0000230e+00   1.8500000e+02             Inf   5.2000000e+01   1.0000000e+00
   9.9979688e-01  -9.9963363e-01   1.8600000e+02   1.4237219e-04   2.0000000e+00   3.2000000e+01
   9.9967680e-01  -9.9979594e-01   1.8700000e+02   1.3181493e-04   5.3000000e+01  -1.0000000e+00
   9.9967680e-01  -9.9979594e-01   1.8800000e+02   1.3181493e-04   5.3000000e+01  -2.0000000e+00
   9.9982303e-01  -9.9989319e-01   1.8900000e+02   7.0945714e-05   5.3000000e+01   1.0000000e+00
   9.9983610e-01  -1.0000230e+00   1.9000000e+02             Inf   1.0000000e+00   2.0000000e+00
   9.9994312e-01  -9.9973087e-01   1.9100000e+02   8.1502974e-05   5.4000000e+01  -1.0000000e+00
   9.9994312e-01  -9.9973087e-01   1.9200000e+02   8.1502974e-05   5.4000000e+01  -2.0000000e+00
   1.0000894e+00  -9.9982811e-01   1.9300000e+02             Inf   5.4000000e+01   1.0000000e+00
   9.9977994e-01  -9.9980399e-01   1.9400000e+02   1.0401964e-04   1.0000000e+00   3.2000000e+01
   9.9998621e-01  -9.9982007e-01   1.9500000e+02   4.8429049e-05   5.5000000e+01   1.0000000e+00
   1.0000894e+00  -9.9982811e-01   1.9600000e+02             Inf   2.0000000e+00   2.0000000e+00
   9.9982303e-01  -9.9989319e-01   1.9700000e+02   7.0945714e-05   5.6000000e+01  -1.0000000e+00
   9.9982303e-01  -9.9989319e-01   1.9800000e+02   7.0945714e-05   5.6000000e+01  -2.0000000e+00
   9.9994312e-01  -9.9973087e-01   1.9900000e+02   8.1502974e-05   5.6000000e+01  -1.0000000e+00
   9.9994312e-01  -9.9973087e-01   2.0000000e+02   8.1502974e-05   5.6000000e+01  -2.0000000e+00
   9.9986613e-01  -9.9998239e-01   2.0100000e+02   3.7871789e-05   5.6000000e+01   1.0000000e+00
   9.9982763e-01  -1.0001081e+00   2.0200000e+02             Inf   1.0000000e+00   2.0000000e+00
   1.0000293e+00  -9.9990927e-01   2.0300000e+02             Inf   5.7000000e+01   1.0000000e+00
   9.9987460e-01  -9.9989721e-01   2.0400000e+02   5.7048066e-05   2.0000000e+00   3.2000000e+01
   9.9998621e-01  -9.9982007e-01   2.0500000e+02   4.8429049e-05   5.8000000e+01  -1.0000000e+00
   9.9998621e-01  -9.9982007e-01   2.0600000e+02   4.8429049e-05   5.8000000e+01  -2.0000000e+00
   9.9997774e-01  -9.9990525e-01   2.0700000e+02   2.9252771e-05   5.8000000e+01   1.0000000e+00
   1.0000293e+00  -9.9990927e-01   2.0800000e+02             Inf   1.0000000e+00   2.0000000e+00
   9.9986613e-01  -9.9998239e-01   2.0900000e+02   3.7871789e-05   5.9000000e+01  -1.0000000e+00
   9.9986613e-01  -9.9998239e-01   2.1000000e+02   3.7871789e-05   5.9000000e+01  -2.0000000e+00
   9.9985765e-01  -1.0000676e+00   2.1100000e+02             Inf   5.9000000e+01   1.0000000e+00
   9.9995407e-01  -9.9988194e-01   2.1200000e+02   4.0995664e-05   1.0000000e+00   3.2000000e+01
   9.9988979e-01  -1.0000057e+00   2.1300000e+02             Inf   6.0000000e+01   1.0000000e+00
   9.9993800e-01  -9.9991288e-01   2.1400000e+02   3.7278972e-05   2.0000000e+00   3.2000000e+01
   9.9997774e-01  -9.9990525e-01   2.1500000e+02   2.9252771e-05   6.1000000e+01  -1.0000000e+00
   9.9997774e-01  -9.9990525e-01   2.1600000e+02   2.9252771e-05   6.1000000e+01  -2.0000000e+00
   9.9986613e-01  -9.9998239e-01   2.1700000e+02   3.7871789e-05   6.1000000e+01  -1.0000000e+00
   9.9986613e-01  -9.9998239e-01   2.1800000e+02   3.7871789e-05   6.1000000e+01  -2.0000000e+00
   1.0000496e+00  -9.9983574e-01   2.1900000e+02             Inf   6.1000000e+01   1.0000000e+00
   9.9991200e-01  -9.9994573e-01   2.2000000e+02   3.5568830e-05   1.0000000e+00   3.2000000e+01
   9.9995173e-01  -9.9993810e-01   2.2100000e+02   2.7542629e-05   6.2000000e+01   1.0000000e+00
   9.9995860e-01  -9.9995070e-01   2.2200000e+02   2.2674458e-05   1.0000000e+00   2.0000000e+00
   9.9997774e-01  -9.9990525e-01   2.2300000e+02   2.9252771e-05   6.3000000e+01  -1.0000000e+00
   9.9997774e-01  -9.9990525e-01   2.2400000e+02   2.9252771e-05   6.3000000e+01  -2.0000000e+00
   1.0000243e+00  -9.9991023e-01   2.2500000e+02             Inf   6.3000000e+01   1.0000000e+00
   9.9994008e-01  -9.9993685e-01   2.2600000e+02   3.0766222e-05   1.0000000e+00   3.2000000e+01
   9.9999626e-01  -9.9991910e-01   2.2700000e+02   2.1161006e-05   6.4000000e+01   1.0000000e+00
   1.0000243e+00  -9.9991023e-01   2.2800000e+02             Inf   2.0000000e+00   2.0000000e+00
   9.9995860e-01  -9.9995070e-01   2.2900000e+02   2.2674458e-05   6.5000000e+01  -1.0000000e+00
   9.9995860e-01  -9.9995070e-01   2.3000000e+02   2.2674458e-05   6.5000000e+01  -2.0000000e+00
   9.9997774e-01  -9.9990525e-01   2.3100000e+02   2.9252771e-05   6.5000000e+01  -1.0000000e+00
   9.9997774e-01  -9.9990525e-01   2.3200000e+02   2.9252771e-05   6.5000000e+01  -2.0000000e+00
   9.9997712e-01  -9.9996455e-01   2.3300000e+02   1.4582693e-05   6.5000000e+01   1.0000000e+00
   9.9997681e-01  -9.9999420e-01   2.3400000e+02   7.2476540e-06   1.0000000e+00   2.0000000e+00
   1.0000145e+00  -9.9996260e-01   2.3500000e+02             Inf   6.6000000e+01   1.0000000e+00
   9.9997257e-01  -9.9995368e-01   2.3600000e+02   1.8439394e-05   2.0000000e+00   3.2000000e+01
   9.9999626e-01  -9.9991910e-01   2.3700000e+02   2.1161006e-05   6.7000000e+01  -1.0000000e+00
   9.9999626e-01  -9.9991910e-01   2.3800000e+02   2.1161006e-05   6.7000000e+01  -2.0000000e+00
   9.9995312e-01  -1.0000288e+00   2.3900000e+02             Inf   6.7000000e+01   1.0000000e+00
   9.9998547e-01  -9.9994652e-01   2.4000000e+02   1.7002265e-05   1.0000000e+00   3.2000000e+01
   9.9997681e-01  -9.9999420e-01   2.4100000e+02   7.2476540e-06   6.8000000e+01  -1.0000000e+00
   9.9997681e-01  -9.9999420e-01   2.4200000e+02   7.2476540e-06   6.8000000e+01  -2.0000000e+00
   9.9998971e-01  -9.9998705e-01   2.4300000e+02   5.8105253e-06   6.8000000e+01   1.0000000e+00
   9.9999828e-01  -1.0000037e+00   2.4400000e+02             Inf   1.0000000e+00   2.0000000e+00
   9.9998105e-01  -1.0000347e+00   2.4500000e+02             Inf   6.9000000e+01   1.0000000e+00
   9.9998436e-01  -9.9996857e-01   2.4600000e+02   1.1765677e-05   2.0000000e+00   3.2000000e+01
   9.9997681e-01  -9.9999420e-01   2.4700000e+02   7.2476540e-06   7.0000000e+01  -1.0000000e+00
   9.9997681e-01  -9.9999420e-01   2.4800000e+02   7.2476540e-06   7.0000000e+01  -2.0000000e+00
   9.9998215e-01  -1.0000127e+00   2.4900000e+02             Inf   7.0000000e+01   1.0000000e+00
   9.9998381e-01  -9.9997960e-01   2.5000000e+02   9.1473835e-06   1.0000000e+00   3.2000000e+01
   9.9998971e-01  -9.9998705e-01   2.5100000e+02   5.8105253e-06   7.1000000e+01  -1.0000000e+00
   9.9998971e-01  -9.9998705e-01   2.5200000e+02   5.8105253e-06   7.1000000e+01  -2.0000000e+00
   9.9998271e-01  -1.0000017e+00   2.5300000e+02             Inf   7.1000000e+01   1.0000000e+00
